time,callstack,stack,total_bytes
0.9350108750000032,2052,1025,208032
0.9456802500000094,2052,1025,208032
0.9726292500000113,2052,1025,208032
1.0525151669999957,2052,1025,208032
1.296792124999996,2052,1025,208032
1.085950916999991,2052,1025,208032
1.0917422079999994,2052,1025,208032
0.9695999580000034,2052,1025,208032
1.164291917,2052,1025,208032
1.13778987500001,2052,1025,208032
1.2419220410000094,2052,1025,208032
0.9599505839999978,2052,1025,208032
1.358999291999993,2052,1025,208032
0.9938915830000212,2052,1025,208032
0.9435291249999977,2052,1025,208032
1.0970023750000166,2052,1025,208032
1.4606812499999933,2052,1025,208032
1.4378581659999838,2052,1025,208032
1.164598916999978,2052,1025,208032
1.9158640420000097,2052,1025,208032
0.9528591250000034,2052,1025,208032
0.9791505830000062,2052,1025,208032
0.9367070419999948,2052,1025,208032
0.9527716670000075,2052,1025,208032
1.0354912920000174,2052,1025,208032
0.9410823329999971,2052,1025,208032
1.3108139999999935,2052,1025,208032
0.9315611250000018,2052,1025,208032
1.2189707920000217,2052,1025,208032
0.9885122499999852,2052,1025,208032
