time,callstack,stack,total
0.07269987500000141,36,17,53
0.04402941700000085,36,17,53
0.0504466249999993,36,17,53
0.04038795800000017,36,17,53
0.035288500000000056,36,17,53
0.03772595899999942,36,17,53
0.03732633400000118,36,17,53
0.03748137500000048,36,17,53
0.05076399999999914,36,17,53
0.03685279100000116,36,17,53
0.04897049999999936,36,17,53
0.035070333000000176,36,17,53
0.040344209000000575,36,17,53
0.034891084000001626,36,17,53
0.04147858299999996,36,17,53
0.03595441699999924,36,17,53
0.04764308300000053,36,17,53
0.0432635000000019,36,17,53
0.03550591699999828,36,17,53
0.03488045900000003,36,17,53
0.050699041999997974,36,17,53
0.037391207999998954,36,17,53
0.035627250000001,36,17,53
0.061367791999998644,36,17,53
0.04318183399999853,36,17,53
0.030632166000000183,36,17,53
0.035578291000000206,36,17,53
0.039285584000001705,36,17,53
0.03386112500000138,36,17,53
0.04396783400000004,36,17,53
