time,callstack,stack,total
0.035876583999999934,8,3,11
0.021827709000000084,8,3,11
0.02948170800000005,8,3,11
0.022391958000000045,8,3,11
0.023839542000000158,8,3,11
0.022632042000000574,8,3,11
0.030689291999999924,8,3,11
0.02253641699999953,8,3,11
0.02207479200000062,8,3,11
0.05411991600000121,8,3,11
0.051449290999999064,8,3,11
0.02079862500000118,8,3,11
0.03444820800000059,8,3,11
0.023272333999999617,8,3,11
0.033548333000000596,8,3,11
0.02716308399999967,8,3,11
0.1764209999999995,8,3,11
0.058210040999998824,8,3,11
0.02094391700000031,8,3,11
0.021594042000000258,8,3,11
0.03301041699999985,8,3,11
0.029626000000000374,8,3,11
0.02377454200000173,8,3,11
0.03285941600000086,8,3,11
0.02306641700000256,8,3,11
0.023828832999999605,8,3,11
0.021840457999999785,8,3,11
0.021788833000002228,8,3,11
0.021432125000000468,8,3,11
0.02103404200000014,8,3,11
