time,callstack,stack,total
0.04984687500000007,6,2,8
0.033090291000000605,6,2,8
0.0237067919999987,6,2,8
0.04204341600000561,6,2,8
0.023569333000004633,6,2,8
0.035635833000000616,6,2,8
0.036125458999997306,6,2,8
0.024698041999997145,6,2,8
0.021927500000003874,6,2,8
0.05540204199999721,6,2,8
0.023162999999996714,6,2,8
0.03973045800000108,6,2,8
0.032309833999995874,6,2,8
0.0441654999999983,6,2,8
0.03635762500000084,6,2,8
0.022899834000000396,6,2,8
0.046853292000001545,6,2,8
0.02529591600000458,6,2,8
0.022814915999994412,6,2,8
0.04183145900000085,6,2,8
0.023899041999996484,6,2,8
0.04426945800000226,6,2,8
0.023893416999996475,6,2,8
0.03692404199999544,6,2,8
0.022214417000000708,6,2,8
0.19923683400000414,6,2,8
0.02688999999999453,6,2,8
0.03285037500000243,6,2,8
0.04687645900000348,6,2,8
0.0273256669999995,6,2,8
