time,callstack,stack,total
0.4938325419999927,1028,513,1541
1.7807907499999942,1028,513,1541
0.5029002499999962,1028,513,1541
0.4676535830000006,1028,513,1541
1.1584102080000065,1028,513,1541
0.47878787499999476,1028,513,1541
0.9948660830000051,1028,513,1541
0.48768616600000314,1028,513,1541
0.589542042000005,1028,513,1541
0.728016666000002,1028,513,1541
0.4581400420000108,1028,513,1541
0.4730440000000016,1028,513,1541
0.4474756670000062,1028,513,1541
0.49363049999999475,1028,513,1541
1.0824321249999969,1028,513,1541
0.48278612500000406,1028,513,1541
0.6308864160000098,1028,513,1541
0.6430609169999997,1028,513,1541
0.5126210829999991,1028,513,1541
0.5034781669999973,1028,513,1541
0.4669704159999952,1028,513,1541
0.5191234579999957,1028,513,1541
1.7172747919999978,1028,513,1541
0.48266162500000576,1028,513,1541
0.4840479579999908,1028,513,1541
0.4355727499999915,1028,513,1541
1.7859772090000092,1028,513,1541
0.49827220800000305,1028,513,1541
0.5890590419999882,1028,513,1541
0.8894250419999992,1028,513,1541
