time,callstack,stack,total
0.15896745800000645,8,3,11
0.03373579099999802,8,3,11
0.02517983299999571,8,3,11
0.05185799999999574,8,3,11
0.04787091699999735,8,3,11
0.06287920900000188,8,3,11
0.054046208000002594,8,3,11
1.4957940000000036,8,3,11
0.053936332999995784,8,3,11
0.6062079590000025,8,3,11
0.03217300000000023,8,3,11
0.02583616700000846,8,3,11
0.027885208000000716,8,3,11
0.02646537500000079,8,3,11
0.03096012500000711,8,3,11
0.1123403330000059,8,3,11
0.06468854199999896,8,3,11
0.03516954199999134,8,3,11
0.05394083400000227,8,3,11
0.035036166000011804,8,3,11
0.03594816700000081,8,3,11
0.055596416000000204,8,3,11
0.035445749999993836,8,3,11
0.04691883400001018,8,3,11
0.03775808299999994,8,3,11
0.04401120800000058,8,3,11
0.032315292000006934,8,3,11
0.10301366699999903,8,3,11
0.029606333000003815,8,3,11
0.026087040999996702,8,3,11
