time,callstack,stack,total
2.455521082999997,4100,2049,6149
2.5008677079999977,4100,2049,6149
3.5094738749999976,4100,2049,6149
2.199679209000003,4100,2049,6149
2.1139650000000003,4100,2049,6149
1.849294540999999,4100,2049,6149
1.9934569999999994,4100,2049,6149
1.878963375000005,4100,2049,6149
1.858593374999998,4100,2049,6149
1.835244750000001,4100,2049,6149
2.154688,4100,2049,6149
2.0507719579999986,4100,2049,6149
1.9171932920000003,4100,2049,6149
3.491082375000005,4100,2049,6149
3.2091520830000064,4100,2049,6149
2.335473833000009,4100,2049,6149
2.612474000000006,4100,2049,6149
2.0557915419999944,4100,2049,6149
1.9845564170000074,4100,2049,6149
5.399313457999995,4100,2049,6149
1.8553534579999962,4100,2049,6149
1.9216687910000019,4100,2049,6149
1.8905674159999961,4100,2049,6149
1.8742238340000057,4100,2049,6149
2.0536290409999935,4100,2049,6149
1.9034510839999967,4100,2049,6149
2.1378850420000077,4100,2049,6149
2.105010375000006,4100,2049,6149
1.9604847080000098,4100,2049,6149
1.9499856249999965,4100,2049,6149
