time,callstack,stack,total
1.128562500000001,2052,1025,3077
1.4863339170000103,2052,1025,3077
1.4679988750000064,2052,1025,3077
1.4373266249999972,2052,1025,3077
1.1760648750000087,2052,1025,3077
1.0251260830000035,2052,1025,3077
1.5165390410000015,2052,1025,3077
0.917224915999995,2052,1025,3077
0.9650982500000111,2052,1025,3077
0.9478601249999912,2052,1025,3077
1.4385953749999913,2052,1025,3077
0.8986572499999994,2052,1025,3077
1.9956730410000034,2052,1025,3077
0.9205789159999966,2052,1025,3077
0.9244984999999986,2052,1025,3077
0.9537766669999996,2052,1025,3077
0.8967613330000006,2052,1025,3077
2.2000084169999923,2052,1025,3077
1.1654188750000003,2052,1025,3077
0.8868329579999994,2052,1025,3077
1.3702243749999923,2052,1025,3077
1.4435237090000044,2052,1025,3077
1.3795233329999945,2052,1025,3077
1.5131861250000043,2052,1025,3077
0.9623911669999927,2052,1025,3077
0.9095570409999993,2052,1025,3077
0.9553409580000078,2052,1025,3077
0.9249190000000027,2052,1025,3077
0.9280734580000001,2052,1025,3077
0.8909139579999987,2052,1025,3077
