time,callstack,stack,total
0.05765199999999737,36,17,53
0.037947291000001826,36,17,53
0.04993141599999973,36,17,53
0.05718895799999757,36,17,53
0.04346566699999954,36,17,53
0.05668675000000434,36,17,53
0.20030137499999512,36,17,53
0.034157458000002805,36,17,53
0.03567770799999437,36,17,53
0.04677520799999968,36,17,53
0.042897875000001306,36,17,53
0.1808816670000013,36,17,53
0.05855191599999898,36,17,53
0.04523516699999419,36,17,53
0.0338417910000004,36,17,53
0.035242833999994616,36,17,53
0.06707991700000093,36,17,53
0.10232833300000266,36,17,53
0.035846582999994325,36,17,53
0.0355279589999995,36,17,53
0.10295629199999468,36,17,53
0.034863999999998896,36,17,53
0.05317299999999392,36,17,53
0.0394258330000028,36,17,53
0.05545004100000028,36,17,53
0.07315074999999638,36,17,53
0.06709883399999939,36,17,53
0.06880262499999645,36,17,53
0.04937858299999931,36,17,53
0.06653208300000557,36,17,53
