time,callstack,stack,total
0.14834612500000333,12,5,17
0.029793124999997644,12,5,17
0.2618140000000011,12,5,17
0.030634875000004058,12,5,17
0.03557579199999594,12,5,17
0.0705516670000037,12,5,17
0.05810662500000063,12,5,17
0.02830474999999666,12,5,17
0.042579875000001266,12,5,17
0.034213749999999266,12,5,17
0.0959559160000012,12,5,17
0.14852420800000488,12,5,17
0.02565541699999585,12,5,17
0.05506700000000109,12,5,17
0.8721220420000009,12,5,17
1.6012318749999963,12,5,17
1.6407099590000058,12,5,17
1.1771785000000108,12,5,17
0.03028933299999892,12,5,17
0.2580405829999961,12,5,17
0.20440820899999324,12,5,17
0.023150208000004113,12,5,17
0.16339849999999956,12,5,17
0.06928308300000197,12,5,17
0.0502776659999995,12,5,17
0.2354710829999931,12,5,17
0.0844923749999964,12,5,17
0.07713191599999902,12,5,17
0.06394400000000644,12,5,17
0.04769204100000479,12,5,17
