delta_time
1.0039427500000002
0.9999786250000002
1.003971
0.9990303750000002
1.0043208750000003
0.9996947500000006
1.0037699159999995
1.0001818750000009
1.0039946670000006
0.9999974160000011
1.0039514169999997
1.0000575420000004
1.003943957999999
1.0000156249999979
1.003943582999998
1.0000523339999994
1.003967417000002
0.9999885410000005
1.004032290999998
0.9999663749999996
1.0039619580000014
1.0000081250000008
1.0039417499999992
1.0000700840000007
1.003733541999999
1.0002686670000003
1.0039013330000017
1.0000463750000002
1.003918875
1.0001211669999996
