delta_time
0.9998875829999996
0.9999997909999996
0.9999643329999994
0.9999559159999993
1.0000384170000007
0.999974374999999
1.000018958
0.9999409579999998
1.0000188749999985
0.9999466670000015
1.0000363750000005
0.9999466249999998
1.0000353749999995
0.9999525000000009
1.000009249999998
1.0000054170000006
0.9999927910000004
0.9999578749999998
1.000015458
1.000000583000002
0.9999872910000001
0.9999430419999982
0.9999918750000028
0.9999813750000008
1.0000623750000024
0.9999697919999981
0.9999993329999981
0.9999963329999986
0.999934291999999
1.0000607499999958
