time,callstack,stack,total
0.06966349999999988,68,33,101
0.04865245800000029,68,33,101
0.05404999999999971,68,33,101
0.05452045799999983,68,33,101
0.051082790999999794,68,33,101
0.06863437500000025,68,33,101
0.050133833000000294,68,33,101
0.05522175000000029,68,33,101
0.05039508300000062,68,33,101
0.1649466670000006,68,33,101
0.1430381660000002,68,33,101
0.05231462500000106,68,33,101
0.05563670799999976,68,33,101
0.044062458999999166,68,33,101
0.062242417000000216,68,33,101
0.05344820800000072,68,33,101
0.055326582999999374,68,33,101
0.06401704199999969,68,33,101
0.05640474999999867,68,33,101
0.05198091699999985,68,33,101
0.058927499999999355,68,33,101
0.1610192080000008,68,33,101
0.1642225830000008,68,33,101
0.14975829200000135,68,33,101
0.1468489169999998,68,33,101
0.15340891600000006,68,33,101
0.1575455419999976,68,33,101
0.16048049999999847,68,33,101
0.2515881250000014,68,33,101
0.04386487499999703,68,33,101
