time,callstack,stack,total
0.10618504099999981,132,65,197
0.07424908400000163,132,65,197
0.08128600000000219,132,65,197
0.09394820900000056,132,65,197
0.08366158300000137,132,65,197
0.08391116700000012,132,65,197
0.09427187500000045,132,65,197
0.07805383299999846,132,65,197
0.08933279100000036,132,65,197
0.09341054200000087,132,65,197
0.08105937500000238,132,65,197
0.08219645799999853,132,65,197
0.1064833329999999,132,65,197
0.07669658300000037,132,65,197
0.09342637499999995,132,65,197
0.07710720899999757,132,65,197
0.07895183399999439,132,65,197
0.0823382500000065,132,65,197
0.08347283299999475,132,65,197
0.08149266699999913,132,65,197
0.08760733399999765,132,65,197
0.08079887499999927,132,65,197
0.09122070799999449,132,65,197
0.08149541600000276,132,65,197
0.08379441700000001,132,65,197
0.09894812499999972,132,65,197
0.0828914160000025,132,65,197
0.1000084579999978,132,65,197
0.06804154200000312,132,65,197
0.09375208299999827,132,65,197
