time,callstack,stack,total
0.5644406659999994,1028,513,1541
0.7374857090000013,1028,513,1541
0.7481317499999989,1028,513,1541
0.5079207500000003,1028,513,1541
0.8034704579999996,1028,513,1541
0.5057670839999986,1028,513,1541
0.8954519580000024,1028,513,1541
0.7571624589999999,1028,513,1541
0.5660553330000013,1028,513,1541
0.5902140829999993,1028,513,1541
0.6449527500000016,1028,513,1541
0.5431750420000014,1028,513,1541
0.5631811669999962,1028,513,1541
0.7024306250000052,1028,513,1541
0.6926240000000021,1028,513,1541
0.7025948340000028,1028,513,1541
0.5894485419999995,1028,513,1541
0.6869379999999978,1028,513,1541
0.5303332920000017,1028,513,1541
0.4906672499999942,1028,513,1541
0.5857020839999976,1028,513,1541
0.4899405420000065,1028,513,1541
0.6757019160000013,1028,513,1541
0.5651770000000056,1028,513,1541
0.709210917,1028,513,1541
0.7731314579999946,1028,513,1541
0.7601712499999991,1028,513,1541
0.5571521250000018,1028,513,1541
0.5100182500000017,1028,513,1541
0.5287516670000016,1028,513,1541
