time,callstack,stack,total
0.05421545799998739,6,2,8
0.02578766700000301,6,2,8
0.06272620800001505,6,2,8
0.20844112500000733,6,2,8
0.053017583000013246,6,2,8
0.04390000000000782,6,2,8
0.020945374999996602,6,2,8
0.02575883400001544,6,2,8
0.026865000000015016,6,2,8
0.07410325000000739,6,2,8
0.0729844999999898,6,2,8
0.053031083000007584,6,2,8
0.05305487499998662,6,2,8
0.043222666999980675,6,2,8
0.034034750000017766,6,2,8
0.03466087500001436,6,2,8
0.04228791700001011,6,2,8
0.20669449999999756,6,2,8
0.019188915999990286,6,2,8
0.04513304100001392,6,2,8
0.03473108400001479,6,2,8
0.23756512500000326,6,2,8
0.031736082999998416,6,2,8
0.057016542000013715,6,2,8
0.02711520900001574,6,2,8
0.045889915999993036,6,2,8
0.04609054200000173,6,2,8
0.03387670799997977,6,2,8
0.023544291999996858,6,2,8
0.02906262499999457,6,2,8
