time,callstack,stack,total
0.1718329159999996,260,129,389
0.12796166599999736,260,129,389
0.17514479199999755,260,129,389
0.1433808749999983,260,129,389
0.1550271250000037,260,129,389
0.3231617920000005,260,129,389
0.19751325000000008,260,129,389
0.13445695900000487,260,129,389
1.6154865419999993,260,129,389
0.15936041699999492,260,129,389
0.14847925000000117,260,129,389
0.14050141700000296,260,129,389
0.3022967080000001,260,129,389
0.16767054099999967,260,129,389
0.5796114160000059,260,129,389
0.1659817910000001,260,129,389
0.13144287500000473,260,129,389
0.1427634160000011,260,129,389
0.15215883399999797,260,129,389
0.1368523750000037,260,129,389
0.19286129199999635,260,129,389
0.14774704100000235,260,129,389
0.13225166699999846,260,129,389
0.16037329099999909,260,129,389
0.1311875000000029,260,129,389
0.12852395800000238,260,129,389
0.13596341700001346,260,129,389
0.14552429100000097,260,129,389
0.14194183300000418,260,129,389
0.15146141700000726,260,129,389
