time,callstack,stack,total
0.03839604100000571,8,3,11
0.021188374999994153,8,3,11
0.02394545899999656,8,3,11
0.03298787500000344,8,3,11
0.036061458999995466,8,3,11
0.02892341700000145,8,3,11
0.03379775000000507,8,3,11
0.038389333999994335,8,3,11
0.06660779099999559,8,3,11
0.05327666600000214,8,3,11
0.03130562500000167,8,3,11
0.05542191699999677,8,3,11
0.03170712499999695,8,3,11
0.056372624999994514,8,3,11
0.09316604099999637,8,3,11
0.03333937500000417,8,3,11
0.15971091700000528,8,3,11
0.06418754100000257,8,3,11
0.03524908299999652,8,3,11
0.05309725000000043,8,3,11
0.03125275000000016,8,3,11
0.045859833000001515,8,3,11
0.20344658300000162,8,3,11
0.037649166999997874,8,3,11
0.03833658299999598,8,3,11
0.20535462499999824,8,3,11
0.04885708299999436,8,3,11
0.05307808300000261,8,3,11
0.032014334000002975,8,3,11
0.025172083999997596,8,3,11
