time,callstack,stack,total
0.05203795899998909,36,17,53
0.03699037499998781,36,17,53
0.03578537499998902,36,17,53
0.03541824999999221,36,17,53
0.04102324999999496,36,17,53
0.053718624999987696,36,17,53
0.04935562500000401,36,17,53
0.04348120800000288,36,17,53
0.05902379200000496,36,17,53
0.0613825410000004,36,17,53
0.062397332999978516,36,17,53
0.05064679199998068,36,17,53
0.38269108299999743,36,17,53
0.34684241700000484,36,17,53
0.18131908300000532,36,17,53
0.3353762919999781,36,17,53
0.22470033299998704,36,17,53
0.17880283299999178,36,17,53
0.3606512080000073,36,17,53
0.35734662500001946,36,17,53
0.04513529100000824,36,17,53
0.03830758399999468,36,17,53
0.05022366600002215,36,17,53
0.06114999999999782,36,17,53
0.044046083000012004,36,17,53
0.06319904099999007,36,17,53
0.042291540999997324,36,17,53
0.036203958000015746,36,17,53
0.04166383399999063,36,17,53
0.050795499999992444,36,17,53
